Station_name,Station_id,Request Datetime,id,status,price,free
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 20:52:15.502839+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 20:52:15.502839+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:52:16.042526+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:52:16.042526+02:00,DESWDE019502,3,,
Hermannstr.22a,jqmy9n,2023-07-17 20:52:17.419278+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:52:17.997912+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:52:17.997912+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:06:39.633358+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:06:39.633358+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:06:40.433965+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:06:40.433965+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:06:41.286559+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:06:42.156991+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:06:42.156991+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:17:41.139010+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:17:41.139010+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:17:41.658566+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:17:41.658566+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:17:42.177890+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:17:42.712999+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:17:42.712999+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:24:32.855589+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:24:32.855589+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:24:33.402221+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:24:33.402221+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:24:33.990065+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:24:34.556705+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:24:34.556705+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:32:24.182199+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:32:24.182199+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:32:24.746187+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:32:24.746187+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:32:25.309058+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:32:25.867683+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:32:25.867683+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:42:05.355171+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:42:05.355171+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:42:05.355171+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:42:05.355171+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:42:06.047189+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:42:06.047189+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:42:06.047189+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:42:06.047189+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:42:06.738461+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:42:06.738461+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:42:07.454249+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:42:07.454249+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:42:08.282514+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:42:09.012962+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:42:09.012962+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:52:16.969036+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:52:16.969036+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:52:16.969036+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:52:16.969036+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:52:17.816162+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:52:17.816162+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:52:17.816162+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:52:17.816162+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 21:52:18.639000+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:52:18.639000+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:52:19.445727+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:52:19.445727+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:52:20.243863+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:52:21.101051+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:52:21.101051+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:08:57.913431+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 22:08:57.913431+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:08:57.913431+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:08:57.913431+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 22:08:58.478089+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 22:08:58.478089+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 22:08:58.478089+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 22:08:58.478089+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 22:08:58.991423+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 22:08:58.991423+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:08:59.497821+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:08:59.497821+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 22:09:00.003982+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:09:00.501142+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:09:00.501142+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:24:33.696674+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 22:24:33.696674+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:24:33.696674+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:24:33.696674+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 22:24:34.253655+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 22:24:34.253655+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 22:24:34.253655+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 22:24:34.253655+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 22:24:34.798174+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 22:24:34.798174+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:24:35.325740+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:24:35.325740+02:00,DESWDE019502,3,,
Hermannstr.22a,jqmy9n,2023-07-17 22:24:35.847986+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:24:36.392470+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:24:36.392470+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:32:55.847354+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 22:32:55.847354+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:32:55.847354+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:32:55.847354+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 22:32:56.454729+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 22:32:56.454729+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 22:32:56.454729+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 22:32:56.454729+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 22:32:56.964930+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 22:32:56.964930+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:32:57.496135+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:32:57.496135+02:00,DESWDE019502,3,,
Hermannstr.22a,jqmy9n,2023-07-17 22:32:58.027514+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:32:58.567763+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:32:58.567763+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:42:13.715162+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:42:13.715162+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:42:13.715162+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:42:13.715162+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 22:42:14.299329+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 22:42:14.299329+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 22:42:14.299329+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 22:42:14.299329+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 22:42:14.886538+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 22:42:14.886538+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:42:15.448830+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:42:15.448830+02:00,DESWDE019502,3,,
Hermannstr.22a,jqmy9n,2023-07-17 22:42:15.976727+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:42:16.561974+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:42:16.561974+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:52:20.169935+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:52:20.169935+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:52:20.169935+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 22:52:20.169935+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 22:52:20.989280+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 22:52:20.989280+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 22:52:20.989280+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 22:52:20.989280+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 22:52:21.764992+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 22:52:21.764992+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:52:22.549536+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 22:52:22.549536+02:00,DESWDE019502,3,,
Hermannstr.22a,jqmy9n,2023-07-17 22:52:23.343002+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:52:24.220172+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 22:52:24.220172+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:06:50.749572+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:06:50.749572+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:06:50.749572+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:06:50.749572+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 23:06:51.303503+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 23:06:51.303503+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 23:06:51.303503+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 23:06:51.303503+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 23:06:51.827692+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 23:06:51.827692+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:06:52.363257+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:06:52.363257+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 23:06:52.897788+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:06:53.418988+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:06:53.418988+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:19:02.220636+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:19:02.220636+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:19:02.220636+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:19:02.220636+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-17 23:19:03.032848+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 23:19:03.032848+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 23:19:03.032848+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 23:19:03.032848+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 23:19:03.777154+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 23:19:03.777154+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:19:04.520172+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:19:04.520172+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 23:19:05.226035+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:19:06.026887+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:19:06.026887+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:26:00.167145+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:26:00.167145+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:26:00.167145+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:26:00.167145+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-17 23:26:00.992263+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 23:26:00.992263+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 23:26:00.992263+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 23:26:00.992263+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 23:26:01.785053+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 23:26:01.785053+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:26:02.622691+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:26:02.622691+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 23:26:03.474216+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:26:04.320075+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:26:04.320075+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:32:55.563168+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:32:55.563168+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:32:55.563168+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:32:55.563168+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-17 23:32:56.130855+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 23:32:56.130855+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 23:32:56.130855+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 23:32:56.130855+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 23:32:56.689567+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 23:32:56.689567+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:32:57.235087+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:32:57.235087+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 23:32:57.764312+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:32:58.310872+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:32:58.310872+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:42:09.039013+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:42:09.039013+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:42:09.039013+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:42:09.039013+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-17 23:42:09.623297+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 23:42:09.623297+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 23:42:09.623297+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 23:42:09.623297+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 23:42:10.187198+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 23:42:10.187198+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:42:10.700763+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:42:10.700763+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 23:42:11.241975+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:42:11.760065+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:42:11.760065+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:52:02.240449+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:52:02.240449+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:52:02.240449+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 23:52:02.240449+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-17 23:52:03.072730+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 23:52:03.072730+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 23:52:03.072730+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 23:52:03.072730+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 23:52:03.918587+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 23:52:03.918587+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:52:04.713008+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 23:52:04.713008+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 23:52:05.518164+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:52:06.335622+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 23:52:06.335622+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-18 00:07:10.455187+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 00:07:10.455187+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 00:07:10.455187+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 00:07:10.455187+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 00:07:11.073561+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-18 00:07:11.073561+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-18 00:07:11.073561+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 00:07:11.073561+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 00:07:11.639189+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 00:07:11.639189+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 00:07:12.343092+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 00:07:12.343092+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-18 00:07:12.909951+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-18 00:07:13.449998+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 00:07:13.449998+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-18 00:23:40.092595+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-18 00:23:40.092595+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 00:23:40.092595+02:00,DESWDE024601,3,,
Platanenstr. 11,5y35yn,2023-07-18 00:23:40.092595+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 00:23:40.709957+02:00,DESWDE037701,3,,
